NoRecords,RecordOrder,Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"13548","5012","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","689","Chillies and peppers, dry","2011","2011","tonnes","0.00","","Official data"
"13548","5013","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","666","Chocolate products nes","2011","2011","tonnes","36.00","","Official data"
"13548","5014","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","659","Coffee, extracts","2011","2011","tonnes","0.00","","Official data"
"13548","5015","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","656","Coffee, green","2011","2011","tonnes","3.00","","Official data"
"13548","5016","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","769","Cotton waste","2011","2011","tonnes","180.00","","Official data"
"13548","5017","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","768","Cotton, carded, combed","2011","2011","tonnes","77.00","","Official data"
"13548","5018","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","58","Flour, maize","2011","2011","tonnes","0.00","","Official data"
"13548","5019","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","1232","Food prep nes","2011","2011","tonnes","13.00","","Official data"
"13548","5020","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","623","Fruit, prepared nes","2011","2011","tonnes","0.00","","Official data"
"13548","5021","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","172","Glucose and dextrose","2011","2011","tonnes","0.00","","Official data"
"13548","5022","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","920","Hides, cattle, wet salted","2011","2011","tonnes","651.00","","Official data"
"13548","5023","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","18","Macaroni","2011","2011","tonnes","0.00","","Official data"
"13548","5024","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","56","Maize","2011","2011","tonnes","0.00","","Official data"
"13548","5025","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","753","Oil, essential nes","2011","2011","tonnes","0.00","","Official data"
"13548","5026","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","237","Oil, soybean","2011","2011","tonnes","0.00","","Official data"
"13548","5027","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","22","Pastry","2011","2011","tonnes","949.00","","Official data"
"13548","5028","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","168","Sugar confectionery","2011","2011","tonnes","11.00","","Official data"
"13548","5029","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","164","Sugar refined","2011","2011","tonnes","0.00","","Official data"
"13548","5030","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","167","Sugar, nes","2011","2011","tonnes","0.00","","Official data"
"13548","5031","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","110","Wafers","2011","2011","tonnes","253.00","","Official data"
"13548","5032","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5610","Import Quantity","631","Waters,ice etc","2011","2011","tonnes","0.00","","Official data"
"13548","5033","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","633","Beverages, non alcoholic","2011","2011","1000 US$","18241.00","","Official data"
"13548","5034","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","20","Bread","2011","2011","1000 US$","0.00","","Official data"
"13548","5035","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","41","Cereals, breakfast","2011","2011","1000 US$","26.00","","Official data"
"13548","5036","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","689","Chillies and peppers, dry","2011","2011","1000 US$","0.00","","Official data"
"13548","5037","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","666","Chocolate products nes","2011","2011","1000 US$","59.00","","Official data"
"13548","5038","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","659","Coffee, extracts","2011","2011","1000 US$","2.00","","Official data"
"13548","5039","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","656","Coffee, green","2011","2011","1000 US$","28.00","","Official data"
"13548","5040","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","769","Cotton waste","2011","2011","1000 US$","152.00","","Official data"
"13548","5041","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","768","Cotton, carded, combed","2011","2011","1000 US$","107.00","","Official data"
"13548","5042","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","58","Flour, maize","2011","2011","1000 US$","0.00","","Official data"
"13548","5043","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","1232","Food prep nes","2011","2011","1000 US$","28.00","","Official data"
"13548","5044","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","623","Fruit, prepared nes","2011","2011","1000 US$","1.00","","Official data"
"13548","5045","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","172","Glucose and dextrose","2011","2011","1000 US$","0.00","","Official data"
"13548","5046","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","920","Hides, cattle, wet salted","2011","2011","1000 US$","282.00","","Official data"
"13548","5047","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","18","Macaroni","2011","2011","1000 US$","0.00","","Official data"
"13548","5048","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","56","Maize","2011","2011","1000 US$","0.00","","Official data"
"13548","5049","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","753","Oil, essential nes","2011","2011","1000 US$","0.00","","Official data"
"13548","5050","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","237","Oil, soybean","2011","2011","1000 US$","0.00","","Official data"
"13548","5051","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","22","Pastry","2011","2011","1000 US$","1370.00","","Official data"
"13548","5052","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","168","Sugar confectionery","2011","2011","1000 US$","36.00","","Official data"
"13548","5053","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","164","Sugar refined","2011","2011","1000 US$","0.00","","Official data"
"13548","5054","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","167","Sugar, nes","2011","2011","1000 US$","0.00","","Official data"
"13548","5055","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","110","Wafers","2011","2011","1000 US$","499.00","","Official data"
"13548","5056","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5622","Import Value","631","Waters,ice etc","2011","2011","1000 US$","0.00","","Official data"
"13548","5057","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5908","Export Quantity","866","Cattle","2011","2011","Head","4.00","","Official data"
"13548","5058","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","711","Anise, badian, fennel, coriander","2011","2011","tonnes","7.00","","Official data"
"13548","5059","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","515","Apples","2011","2011","tonnes","83.00","","Official data"
"13548","5060","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","572","Avocados","2011","2011","tonnes","6952.00","","Official data"
"13548","5061","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1039","Bacon and ham","2011","2011","tonnes","27.00","","Official data"
"13548","5062","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","51","Beer of barley","2011","2011","tonnes","2182.00","","Official data"
"13548","5063","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1183","Beeswax","2011","2011","tonnes","1.00","","Official data"
"13548","5064","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","634","Beverages, distilled alcoholic","2011","2011","tonnes","278.00","","Official data"
"13548","5065","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","633","Beverages, non alcoholic","2011","2011","tonnes","536.00","","Official data"
"13548","5066","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","886","Butter, cow milk","2011","2011","tonnes","2.00","","Official data"
"13548","5067","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","426","Carrots and turnips","2011","2011","tonnes","0.00","","Official data"
"13548","5068","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","393","Cauliflowers and broccoli","2011","2011","tonnes","5.00","","Official data"
"13548","5069","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","41","Cereals, breakfast","2011","2011","tonnes","3779.00","","Official data"
"13548","5070","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","907","Cheese, processed","2011","2011","tonnes","75.00","","Official data"
"13548","5071","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","901","Cheese, whole cow milk","2011","2011","tonnes","11.00","","Official data"
"13548","5072","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","191","Chick peas","2011","2011","tonnes","22.00","","Official data"
"13548","5073","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","689","Chillies and peppers, dry","2011","2011","tonnes","3.00","","Official data"
"13548","5074","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","401","Chillies and peppers, green","2011","2011","tonnes","16.00","","Official data"
"13548","5075","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","666","Chocolate products nes","2011","2011","tonnes","594.00","","Official data"
"13548","5076","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","517","Cider etc","2011","2011","tonnes","3.00","","Official data"
"13548","5077","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","828","Cigarettes","2011","2011","tonnes","5.00","","Official data"
"13548","5078","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","249","Coconuts","2011","2011","tonnes","1.00","","Official data"
"13548","5079","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","250","Coconuts, desiccated","2011","2011","tonnes","6.00","","Official data"
"13548","5080","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","659","Coffee, extracts","2011","2011","tonnes","572.00","","Official data"
"13548","5081","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","656","Coffee, green","2011","2011","tonnes","2.00","","Official data"
"13548","5082","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","657","Coffee, roasted","2011","2011","tonnes","6.00","","Official data"
"13548","5083","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1293","Crude materials","2011","2011","tonnes","17.00","","Official data"
"13548","5084","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","397","Cucumbers and gherkins","2011","2011","tonnes","3.00","","Official data"
"13548","5085","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1243","Fat, nes, prepared","2011","2011","tonnes","6.00","","Official data"
"13548","5086","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1276","Fatty acids","2011","2011","tonnes","17.00","","Official data"
"13548","5087","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","845","Feed, compound, nes","2011","2011","tonnes","748.00","","Official data"
"13548","5088","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","652","Feed, vegetable products nes","2011","2011","tonnes","80.00","","Official data"
"13548","5089","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","774","Flax tow waste","2011","2011","tonnes","0.00","","Official data"
"13548","5090","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","111","Flour, cereals","2011","2011","tonnes","697.00","","Official data"
"13548","5091","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","58","Flour, maize","2011","2011","tonnes","40.00","","Official data"
"13548","5092","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","117","Flour, potatoes","2011","2011","tonnes","4.00","","Official data"
"13548","5093","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","16","Flour, wheat","2011","2011","tonnes","45.00","","Official data"
"13548","5094","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1232","Food prep nes","2011","2011","tonnes","4538.00","","Official data"
"13548","5095","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","115","Food preparations, flour, malt extract","2011","2011","tonnes","906.00","","Official data"
"13548","5096","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","626","Fruit, cooked, homogenized preparations","2011","2011","tonnes","118.00","","Official data"
"13548","5097","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","623","Fruit, prepared nes","2011","2011","tonnes","1546.00","","Official data"
"13548","5098","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","406","Garlic","2011","2011","tonnes","0.00","","Official data"
"13548","5099","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","172","Glucose and dextrose","2011","2011","tonnes","6218.00","","Official data"
"13548","5100","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","560","Grapes","2011","2011","tonnes","104.00","","Official data"
"13548","5101","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","920","Hides, cattle, wet salted","2011","2011","tonnes","60.00","","Official data"
"13548","5102","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","910","Ice cream and edible ice","2011","2011","tonnes","26.00","","Official data"
"13548","5103","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","109","Infant food","2011","2011","tonnes","1979.00","","Official data"
"13548","5104","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","514","Juice, citrus, concentrated","2011","2011","tonnes","2.00","","Official data"
"13548","5105","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","622","Juice, fruit nes","2011","2011","tonnes","62.00","","Official data"
"13548","5106","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","509","Juice, grapefruit","2011","2011","tonnes","3.00","","Official data"
"13548","5107","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","499","Juice, lemon, concentrated","2011","2011","tonnes","171.00","","Official data"
"13548","5108","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","492","Juice, orange, concentrated","2011","2011","tonnes","135.00","","Official data"
"13548","5109","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","372","Lettuce and chicory","2011","2011","tonnes","226.00","","Official data"
"13548","5110","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","18","Macaroni","2011","2011","tonnes","69.00","","Official data"
"13548","5111","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","56","Maize","2011","2011","tonnes","33351.00","*","Unofficial figure"
"13548","5112","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1061","Meat, chicken, canned","2011","2011","tonnes","231.00","","Official data"
"13548","5113","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1041","Meat, pig sausages","2011","2011","tonnes","1372.00","","Official data"
"13548","5114","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1042","Meat, pig, preparations","2011","2011","tonnes","3.00","","Official data"
"13548","5115","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","889","Milk, whole condensed","2011","2011","tonnes","172.00","","Official data"
"13548","5116","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","897","Milk, whole dried","2011","2011","tonnes","13.00","","Official data"
"13548","5117","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","894","Milk, whole evaporated","2011","2011","tonnes","42.00","","Official data"
"13548","5118","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","114","Mixes and doughs","2011","2011","tonnes","238.00","","Official data"
"13548","5119","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","451","Mushrooms, canned","2011","2011","tonnes","12.00","","Official data"
"13548","5120","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","235","Nuts, prepared (exc. groundnuts)","2011","2011","tonnes","4.00","","Official data"
"13548","5121","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1274","Oil, boiled etc","2011","2011","tonnes","4.00","","Official data"
"13548","5122","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","753","Oil, essential nes","2011","2011","tonnes","2.00","","Official data"
"13548","5123","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","60","Oil, maize","2011","2011","tonnes","49.00","","Official data"
"13548","5124","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","271","Oil, rapeseed","2011","2011","tonnes","4.00","","Official data"
"13548","5125","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","237","Oil, soybean","2011","2011","tonnes","310.00","","Official data"
"13548","5126","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","339","Oilseeds nes","2011","2011","tonnes","0.00","","Official data"
"13548","5127","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","403","Onions, dry","2011","2011","tonnes","4584.00","","Official data"
"13548","5128","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","22","Pastry","2011","2011","tonnes","1183.00","","Official data"
"13548","5129","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","687","Pepper (piper spp.)","2011","2011","tonnes","0.00","","Official data"
"13548","5130","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","843","Pet food","2011","2011","tonnes","2771.00","","Official data"
"13548","5131","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","575","Pineapples canned","2011","2011","tonnes","3.00","","Official data"
"13548","5132","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","116","Potatoes","2011","2011","tonnes","52.00","","Official data"
"13548","5133","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","837","Rubber natural dry","2011","2011","tonnes","0.00","","Official data"
"13548","5134","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","239","Soya sauce","2011","2011","tonnes","0.00","","Official data"
"13548","5135","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","373","Spinach","2011","2011","tonnes","0.00","","Official data"
"13548","5136","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","168","Sugar confectionery","2011","2011","tonnes","1422.00","","Official data"
"13548","5137","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","167","Sugar, nes","2011","2011","tonnes","91.00","","Official data"
"13548","5138","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","447","Sweet corn frozen","2011","2011","tonnes","0.00","","Official data"
"13548","5139","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","448","Sweet corn prep or preserved","2011","2011","tonnes","33.00","","Official data"
"13548","5140","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","1225","Tallow","2011","2011","tonnes","1.00","","Official data"
"13548","5141","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2011","2011","tonnes","23.00","","Official data"
"13548","5142","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","667","Tea","2011","2011","tonnes","2.00","","Official data"
"13548","5143","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","672","Tea, mate extracts","2011","2011","tonnes","33.00","","Official data"
"13548","5144","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","388","Tomatoes","2011","2011","tonnes","5345.00","","Official data"
"13548","5145","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","391","Tomatoes, paste","2011","2011","tonnes","50.00","","Official data"
"13548","5146","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","471","Vegetables in vinegar","2011","2011","tonnes","149.00","","Official data"
"13548","5147","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","469","Vegetables, dehydrated","2011","2011","tonnes","172.00","","Official data"
"13548","5148","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","460","Vegetables, fresh or dried products nes","2011","2011","tonnes","0.00","","Official data"
"13548","5149","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","473","Vegetables, frozen","2011","2011","tonnes","7.00","","Official data"
"13548","5150","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","472","Vegetables, preserved nes","2011","2011","tonnes","124.00","","Official data"
"13548","5151","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","110","Wafers","2011","2011","tonnes","4.00","","Official data"
"13548","5152","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","232","Walnuts, shelled","2011","2011","tonnes","1.00","","Official data"
"13548","5153","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","631","Waters,ice etc","2011","2011","tonnes","3.00","","Official data"
"13548","5154","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","564","Wine","2011","2011","tonnes","5.00","","Official data"
"13548","5155","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5910","Export Quantity","892","Yoghurt, concentrated or not","2011","2011","tonnes","80.00","","Official data"
"13548","5156","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","711","Anise, badian, fennel, coriander","2011","2011","1000 US$","34.00","","Official data"
"13548","5157","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","515","Apples","2011","2011","1000 US$","61.00","","Official data"
"13548","5158","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","572","Avocados","2011","2011","1000 US$","15809.00","","Official data"
"13548","5159","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1039","Bacon and ham","2011","2011","1000 US$","158.00","","Official data"
"13548","5160","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","51","Beer of barley","2011","2011","1000 US$","1708.00","","Official data"
"13548","5161","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1183","Beeswax","2011","2011","1000 US$","8.00","","Official data"
"13548","5162","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","634","Beverages, distilled alcoholic","2011","2011","1000 US$","868.00","","Official data"
"13548","5163","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","633","Beverages, non alcoholic","2011","2011","1000 US$","462.00","","Official data"
"13548","5164","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","886","Butter, cow milk","2011","2011","1000 US$","5.00","","Official data"
"13548","5165","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","426","Carrots and turnips","2011","2011","1000 US$","0.00","","Official data"
"13548","5166","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","866","Cattle","2011","2011","1000 US$","17.00","","Official data"
"13548","5167","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","393","Cauliflowers and broccoli","2011","2011","1000 US$","4.00","","Official data"
"13548","5168","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","41","Cereals, breakfast","2011","2011","1000 US$","7836.00","","Official data"
"13548","5169","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","907","Cheese, processed","2011","2011","1000 US$","260.00","","Official data"
"13548","5170","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","901","Cheese, whole cow milk","2011","2011","1000 US$","56.00","","Official data"
"13548","5171","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","191","Chick peas","2011","2011","1000 US$","22.00","","Official data"
"13548","5172","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","689","Chillies and peppers, dry","2011","2011","1000 US$","42.00","","Official data"
"13548","5173","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","401","Chillies and peppers, green","2011","2011","1000 US$","8.00","","Official data"
"13548","5174","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","666","Chocolate products nes","2011","2011","1000 US$","2390.00","","Official data"
"13548","5175","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","517","Cider etc","2011","2011","1000 US$","5.00","","Official data"
"13548","5176","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","828","Cigarettes","2011","2011","1000 US$","117.00","","Official data"
"13548","5177","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","249","Coconuts","2011","2011","1000 US$","28.00","","Official data"
"13548","5178","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","250","Coconuts, desiccated","2011","2011","1000 US$","15.00","","Official data"
"13548","5179","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","659","Coffee, extracts","2011","2011","1000 US$","4653.00","","Official data"
"13548","5180","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","656","Coffee, green","2011","2011","1000 US$","23.00","","Official data"
"13548","5181","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","657","Coffee, roasted","2011","2011","1000 US$","45.00","","Official data"
"13548","5182","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1293","Crude materials","2011","2011","1000 US$","43.00","","Official data"
"13548","5183","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","397","Cucumbers and gherkins","2011","2011","1000 US$","2.00","","Official data"
"13548","5184","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1243","Fat, nes, prepared","2011","2011","1000 US$","9.00","","Official data"
"13548","5185","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","1276","Fatty acids","2011","2011","1000 US$","36.00","","Official data"
"13548","5186","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","845","Feed, compound, nes","2011","2011","1000 US$","953.00","","Official data"
"13548","5187","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","652","Feed, vegetable products nes","2011","2011","1000 US$","72.00","","Official data"
"13548","5188","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","774","Flax tow waste","2011","2011","1000 US$","0.00","","Official data"
"13548","5189","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","111","Flour, cereals","2011","2011","1000 US$","635.00","","Official data"
"13548","5190","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","58","Flour, maize","2011","2011","1000 US$","23.00","","Official data"
"13548","5191","TM","Detailed trade matrix","138","Mexico","60","El Salvador","5922","Export Value","117","Flour, potatoes","2011","2011","1000 US$","12.00","","Official data"
