"ItemCode","AreaCode","Flow","Qty","metaData"
"x200600",124,1,28224,""
"x200600",156,1,149792,""
"x200600",170,1,410,""
"x200600",188,1,5,""
"x200600",251,1,1955,""
"x200600",276,1,1099,""
"x200600",300,1,4,""
"x200600",344,1,120,""
"x200600",360,1,18000,""
"x200600",381,1,5343,""
"x200600",392,1,96,""
"x200600",422,1,50,""
"x200600",490,1,1682,""
"x200600",604,1,560,""
"x200600",608,1,7302,""
"x200600",724,1,2179,""
"x200600",764,1,27811,""
"x200600",792,1,2,""
"x200600",842,1,534465,""
"x200710",32,1,0,""
"x200710",124,1,1451,""
"x200710",188,1,43392,""
"x200710",218,1,0,""
"x200710",251,1,57,""
"x200710",381,1,0,""
"x200710",724,1,0,""
"x200710",764,1,0,""
"x200710",842,1,394,""
"x200791",56,1,0,""
"x200791",152,1,0,""
"x200791",251,1,3092,""
"x200791",381,1,269,""
"x200791",490,1,0,""
"x200791",620,1,71,""
"x200791",724,1,8083,""
"x200791",826,1,261,""
"x200791",842,1,2016,""
"x200799",32,1,6340,""
"x200799",36,1,10,""
"x200799",40,1,1418,""
"x200799",56,1,4022,""
"x200799",76,1,0,""
"x200799",76,1,0,""
"x200799",100,1,5,""
"x200799",124,1,8654,""
"x200799",152,1,5946726,""
"x200799",156,1,238879,""
"x200799",170,1,7,""
"x200799",188,1,21854,""
"x200799",208,1,0,""
"x200799",214,1,8,""
"x200799",218,1,379137,""
"x200799",251,1,232091,""
"x200799",276,1,5419,""
"x200799",320,1,0,""
"x200799",320,1,0,""
"x200799",376,1,251,""
"x200799",381,1,15118,""
"x200799",392,1,15,""
"x200799",422,1,454,""
"x200799",458,1,0,""
"x200799",528,1,1470,""
"x200799",586,1,0,""
"x200799",604,1,1071,""
"x200799",608,1,294,""
"x200799",620,1,350,""
"x200799",699,1,134,""
"x200799",724,1,85649,""
"x200799",757,1,10,""
"x200799",760,1,27,""
"x200799",764,1,6173,""
"x200799",792,1,0,""
"x200799",818,1,103866,""
"x200799",826,1,3256,""
"x200799",842,1,1066345,""
"x200811",32,1,11123,""
"x200811",76,1,601,""
"x200811",124,1,886,""
"x200811",152,1,7500,""
"x200811",156,1,467852,""
"x200811",188,1,0,""
"x200811",222,1,5814,""
"x200811",251,1,0,""
"x200811",360,1,178,""
"x200811",381,1,3,""
"x200811",392,1,23,""
"x200811",422,1,11,""
"x200811",458,1,0,""
"x200811",490,1,135,""
"x200811",699,1,39433,""
"x200811",702,1,162,""
"x200811",704,1,328,""
"x200811",724,1,389,""
"x200811",792,1,0,""
"x200811",818,1,0,""
"x200811",842,1,4874119,""
"x200819",32,1,898,""
"x200819",56,1,11305,""
"x200819",68,1,275,""
"x200819",76,1,20130,""
"x200819",100,1,226,""
"x200819",124,1,291081,""
"x200819",152,1,319499,""
"x200819",156,1,74137,""
"x200819",188,1,0,""
"x200819",208,1,12,""
"x200819",251,1,7410,""
"x200819",276,1,381,""
"x200819",376,1,455,""
"x200819",381,1,8478,""
"x200819",392,1,604,""
"x200819",422,1,751,""
"x200819",458,1,106,""
"x200819",490,1,171,""
"x200819",528,1,0,""
"x200819",604,1,90,""
"x200819",608,1,136029,""
"x200819",699,1,9736,""
"x200819",704,1,14077,""
"x200819",724,1,29044,""
"x200819",764,1,1720,""
"x200819",780,1,0,""
"x200819",792,1,46750,""
"x200819",842,1,9935787,""
"x200820",32,1,18,""
"x200820",124,1,190,""
"x200820",156,1,644747,""
"x200820",170,1,0,""
"x200820",188,1,288016,""
"x200820",251,1,306,""
"x200820",320,1,1128636,""
"x200820",360,1,4949130,""
"x200820",381,1,154,""
"x200820",458,1,16249,""
"x200820",608,1,2103828,""
"x200820",699,1,24104,""
"x200820",702,1,8,""
"x200820",704,1,9634,""
"x200820",764,1,12155823,""
"x200820",842,1,402409,""
"x200830",32,1,261,""
"x200830",76,1,1,""
"x200830",156,1,203994,""
"x200830",251,1,476,""
"x200830",276,1,164,""
"x200830",320,1,0,""
"x200830",344,1,0,""
"x200830",360,1,7,""
"x200830",381,1,20,""
"x200830",410,1,104,""
"x200830",504,1,4,""
"x200830",620,1,0,""
"x200830",724,1,19882,""
"x200830",764,1,14380,""
"x200830",842,1,516625,""
"x200840",36,1,1800,""
"x200840",152,1,449398,""
"x200840",156,1,81890,""
"x200840",251,1,112,""
"x200840",381,1,306,""
"x200840",410,1,104,""
"x200840",620,1,0,""
"x200840",724,1,8440,""
"x200840",764,1,800,""
"x200840",842,1,2467961,""
"x200850",40,1,653,""
"x200850",124,1,148,""
"x200850",152,1,216020,""
"x200850",156,1,249,""
"x200850",251,1,1110,""
"x200850",300,1,2696,""
"x200850",344,1,0,""
"x200850",381,1,108,""
"x200850",392,1,837,""
"x200850",422,1,200,""
"x200850",504,1,860,""
"x200850",724,1,108,""
"x200850",792,1,1322,""
"x200850",842,1,372164,""
"x200860",32,1,657,""
"x200860",100,1,1842,""
"x200860",124,1,8985,""
"x200860",152,1,289776,""
"x200860",156,1,175216,""
"x200860",251,1,3083,""
"x200860",381,1,3712,""
"x200860",724,1,5825,""
"x200860",792,1,0,""
"x200860",842,1,1452370,""
"x200870",32,1,238128,""
"x200870",36,1,3643,""
"x200870",68,1,1059,""
"x200870",152,1,28426525,""
"x200870",156,1,7118719,""
"x200870",170,1,0,""
"x200870",222,1,0,""
"x200870",251,1,125,""
"x200870",276,1,1,""
"x200870",300,1,5125136,""
"x200870",376,1,40,""
"x200870",381,1,661,""
"x200870",608,1,10,""
"x200870",724,1,161445,""
"x200870",764,1,2604,""
"x200870",792,1,127,""
"x200870",842,1,20324654,""
"x200880",32,1,427,""
"x200880",36,1,3,""
"x200880",124,1,15,""
"x200880",152,1,246,""
"x200880",156,1,10153,""
"x200880",251,1,682,""
"x200880",320,1,1,""
"x200880",381,1,891,""
"x200880",490,1,4316,""
"x200880",724,1,150,""
"x200880",764,1,3611,""
"x200880",842,1,593247,""
"x200891",68,1,4933,""
"x200891",76,1,4933,""
"x200891",156,1,66,""
"x200891",170,1,10675,""
"x200891",188,1,508296,""
"x200891",218,1,85914,""
"x200891",320,1,285084,""
"x200891",591,1,1,""
"x200891",724,1,0,""
"x200891",842,1,0,""
"x200892",32,1,1821,""
"x200892",36,1,13379,""
"x200892",56,1,0,""
"x200892",124,1,415,""
"x200892",152,1,4883385,""
"x200892",156,1,177938,""
"x200892",170,1,0,""
"x200892",251,1,457,""
"x200892",276,1,423,""
"x200892",300,1,257040,""
"x200892",320,1,1,""
"x200892",344,1,912,""
"x200892",381,1,834,""
"x200892",392,1,6,""
"x200892",422,1,29,""
"x200892",458,1,28,""
"x200892",490,1,140,""
"x200892",604,1,162,""
"x200892",608,1,1303,""
"x200892",704,1,954,""
"x200892",724,1,1,""
"x200892",764,1,8643,""
"x200892",842,1,4434690,""
"x200899",32,1,2489,""
"x200899",36,1,25,""
"x200899",40,1,2610,""
"x200899",56,1,1,""
"x200899",68,1,1397,""
"x200899",76,1,15010,""
"x200899",124,1,43535,""
"x200899",152,1,5562589,""
"x200899",156,1,249515,""
"x200899",170,1,166855,""
"x200899",188,1,1073756,""
"x200899",218,1,115498,""
"x200899",222,1,123,""
"x200899",251,1,8881,""
"x200899",276,1,122,""
"x200899",320,1,11508,""
"x200899",344,1,2330,""
"x200899",376,1,508,""
"x200899",381,1,11624,""
"x200899",392,1,9504,""
"x200899",410,1,509,""
"x200899",422,1,2962,""
"x200899",458,1,35,""
"x200899",490,1,19361,""
"x200899",554,1,285,""
"x200899",586,1,51,""
"x200899",604,1,547158,""
"x200899",608,1,68784,""
"x200899",616,1,115,""
"x200899",699,1,1,""
"x200899",704,1,96,""
"x200899",724,1,37464,""
"x200899",752,1,276,""
"x200899",757,1,0,""
"x200899",764,1,413308,""
"x200899",792,1,2442,""
"x200899",826,1,0,""
"x200899",842,1,7953706,""
"x200911",76,1,583702,""
"x200911",84,1,2,""
"x200911",188,1,2,""
"x200911",724,1,0,""
"x200911",842,1,43419,""
"x200912",32,1,63,""
"x200912",76,1,67,""
"x200912",124,1,865,""
"x200912",152,1,8873,""
"x200912",156,1,97,""
"x200912",170,1,10,""
"x200912",251,1,15,""
"x200912",340,1,678,""
"x200912",724,1,15631,""
"x200912",764,1,2,""
"x200912",804,1,0,""
"x200912",842,1,3516935,""
"x200919",32,1,2,""
"x200919",76,1,101,""
"x200919",124,1,48,""
"x200919",251,1,1096,""
"x200919",276,1,430,""
"x200919",320,1,0,""
"x200919",340,1,0,""
"x200919",381,1,1,""
"x200919",392,1,54,""
"x200919",490,1,95,""
"x200919",600,1,0,""
"x200919",620,1,277,""
"x200919",724,1,6,""
"x200919",764,1,6,""
"x200919",842,1,384536,""
"x200921",156,1,1,""
"x200921",842,1,490298,""
"x200929",76,1,234,""
"x200929",276,1,2408,""
"x200929",376,1,19,""
"x200929",381,1,3683,""
"x200929",724,1,55365,""
"x200929",842,1,595697,""
"x200931",76,1,38,""
"x200931",124,1,23,""
"x200931",152,1,7828,""
"x200931",251,1,2228,""
"x200931",381,1,10857,""
"x200931",392,1,591,""
"x200931",410,1,498,""
"x200931",490,1,32,""
"x200931",724,1,0,""
"x200931",842,1,54057,""
"x200939",76,1,1874,""
"x200939",124,1,602,""
"x200939",156,1,1,""
"x200939",170,1,21,""
"x200939",251,1,1997,""
"x200939",381,1,7764,""
"x200939",392,1,22845,""
"x200939",604,1,5648,""
"x200939",724,1,5,""
"x200939",764,1,58,""
"x200939",842,1,88227,""
"x200941",124,1,81,""
"x200941",152,1,12142,""
"x200941",188,1,652,""
"x200941",320,1,0,""
"x200941",608,1,333,""
"x200941",704,1,804,""
"x200941",764,1,117,""
"x200941",842,1,10046,""
"x200949",32,1,74315,""
"x200949",188,1,1719246,""
"x200949",490,1,185,""
"x200949",608,1,43109,""
"x200949",702,1,42,""
"x200949",724,1,22,""
"x200949",764,1,132725,""
"x200949",842,1,69936,""
"x200950",124,1,41,""
"x200950",251,1,1,""
"x200950",528,1,0,""
"x200950",724,1,372,""
"x200950",842,1,28037339,""
"x200961",124,1,8966,""
"x200961",251,1,2,""
"x200961",381,1,0,""
"x200961",410,1,1453,""
"x200961",724,1,29914,""
"x200961",764,1,5,""
"x200961",842,1,311188,""
"x200969",32,1,1505619,""
"x200969",76,1,163240,""
"x200969",124,1,14794,""
"x200969",152,1,5039440,""
"x200969",156,1,743,""
"x200969",251,1,1,""
"x200969",320,1,0,""
"x200969",376,1,1046,""
"x200969",381,1,178919,""
"x200969",410,1,1098,""
"x200969",724,1,3707,""
"x200969",764,1,61,""
"x200969",842,1,3000906,""
"x200971",124,1,109,""
"x200971",152,1,7414,""
"x200971",156,1,52410,""
"x200971",222,1,0,""
"x200971",251,1,2,""
"x200971",276,1,22,""
"x200971",320,1,0,""
"x200971",643,1,7,""
"x200971",724,1,130312,""
"x200971",764,1,7,""
"x200971",842,1,4422502,""
"x200979",32,1,360199,""
"x200979",36,1,18,""
"x200979",76,1,1198981,""
"x200979",152,1,8149487,""
"x200979",156,1,756617,""
"x200979",170,1,26,""
"x200979",251,1,3,""
"x200979",276,1,4,""
"x200979",381,1,1,""
"x200979",410,1,15,""
"x200979",528,1,5,""
"x200979",600,1,0,""
"x200979",724,1,187792,""
"x200979",764,1,96,""
"x200979",792,1,50,""
"x200979",842,1,789096,""
"x200980",32,1,173379,""
"x200980",40,1,2,""
"x200980",56,1,0,""
"x200980",76,1,1766,""
"x200980",124,1,17124,""
"x200980",152,1,225773,""
"x200980",156,1,594,""
"x200980",170,1,71,""
"x200980",188,1,50179,""
"x200980",218,1,20588,""
"x200980",246,1,1862,""
"x200980",251,1,318,""
"x200980",276,1,1,""
"x200980",320,1,0,""
"x200980",360,1,4667,""
"x200980",364,1,4,""
"x200980",376,1,3604,""
"x200980",381,1,171,""
"x200980",392,1,1,""
"x200980",410,1,768,""
"x200980",422,1,17,""
"x200980",458,1,3078,""
"x200980",490,1,4325,""
"x200980",528,1,1222,""
"x200980",600,1,0,""
"x200980",604,1,1,""
"x200980",620,1,0,""
"x200980",643,1,2,""
"x200980",699,1,10,""
"x200980",724,1,259715,""
"x200980",757,1,5396,""
"x200980",764,1,197938,""
"x200980",792,1,44407,""
"x200980",804,1,0,""
"x200980",842,1,2184219,""
"x200990",32,1,210,""
"x200990",76,1,3,""
"x200990",124,1,563,""
"x200990",156,1,1680,""
"x200990",188,1,4,""
"x200990",251,1,153,""
"x200990",276,1,2,""
"x200990",320,1,221,""
"x200990",360,1,22,""
"x200990",376,1,17,""
"x200990",381,1,7,""
"x200990",410,1,343,""
"x200990",458,1,0,""
"x200990",528,1,39,""
"x200990",604,1,28512,""
"x200990",616,1,0,""
"x200990",620,1,277,""
"x200990",643,1,5,""
"x200990",710,1,6,""
"x200990",724,1,157924,""
"x200990",764,1,5605,""
"x200990",792,1,24,""
"x200990",804,1,0,""
"x200990",826,1,0,""
"x200990",842,1,2610457,""
"x210111",40,1,34,""
"x210111",56,1,558,""
"x210111",76,1,3612,""
"x210111",124,1,65,""
"x210111",152,1,0,""
"x210111",152,1,0,""
"x210111",156,1,55,""
"x210111",170,1,1523378,""
"x210111",188,1,1,""
"x210111",218,1,0,""
"x210111",222,1,211,""
"x210111",251,1,55078,""
"x210111",276,1,15668,""
"x210111",340,1,0,""
"x210111",360,1,2,""
"x210111",376,1,129,""
"x210111",381,1,3070,""
"x210111",392,1,1,""
"x210111",410,1,184,""
"x210111",458,1,25288,""
"x210111",528,1,169,""
"x210111",558,1,9,""
"x210111",699,1,0,""
"x210111",724,1,6569,""
"x210111",757,1,15232,""
"x210111",826,1,1948,""
"x210111",842,1,1318418,""
"x210111",862,1,0,""
"x210112",32,1,402,""
"x210112",36,1,3,""
"x210112",56,1,10,""
"x210112",76,1,17,""
"x210112",124,1,1620,""
"x210112",152,1,2,""
"x210112",156,1,360,""
"x210112",170,1,10,""
"x210112",251,1,2853,""
"x210112",276,1,1,""
"x210112",381,1,857,""
"x210112",404,1,257,""
"x210112",410,1,9,""
"x210112",458,1,498302,""
"x210112",490,1,21,""
"x210112",724,1,0,""
"x210112",757,1,7,""
"x210112",764,1,6,""
"x210112",826,1,0,""
"x210112",842,1,1056242,""
"x210120",32,1,6990,""
"x210120",76,1,321,""
"x210120",124,1,1279,""
"x210120",144,1,0,""
"x210120",152,1,928866,""
"x210120",156,1,74030,""
"x210120",170,1,2,""
"x210120",188,1,54541,""
"x210120",208,1,20,""
"x210120",251,1,4571,""
"x210120",276,1,1571,""
"x210120",320,1,0,""
"x210120",340,1,10,""
"x210120",344,1,1,""
"x210120",360,1,0,""
"x210120",372,1,52001,""
"x210120",376,1,900,""
"x210120",381,1,630,""
"x210120",392,1,321,""
"x210120",404,1,24767,""
"x210120",410,1,123,""
"x210120",450,1,90,""
"x210120",458,1,412,""
"x210120",490,1,179,""
"x210120",504,1,1,""
"x210120",524,1,23,""
"x210120",528,1,22,""
"x210120",604,1,1,""
"x210120",608,1,0,""
"x210120",699,1,115118,""
"x210120",702,1,43,""
"x210120",724,1,21536,""
"x210120",752,1,1,""
"x210120",757,1,0,""
"x210120",757,1,0,""
"x210120",764,1,3100,""
"x210120",818,1,1,""
"x210120",826,1,3703,""
"x210120",842,1,6264882,""
"x210120",862,1,1,""
"x210130",251,1,6000,""
"x210130",276,1,0,""
"x210130",381,1,0,""
"x210130",392,1,42,""
"x210130",699,1,515014,""
"x210130",724,1,1001,""
"x210130",757,1,2800,""
"x210130",826,1,0,""
"x210130",842,1,2755,""
"x210210",32,1,851454,""
"x210210",36,1,1,""
"x210210",40,1,1500,""
"x210210",56,1,241,""
"x210210",76,1,1064,""
"x210210",124,1,765434,""
"x210210",152,1,1,""
"x210210",156,1,1091,""
"x210210",208,1,976,""
"x210210",233,1,56,""
"x210210",251,1,360346,""
"x210210",320,1,479806,""
"x210210",344,1,1,""
"x210210",381,1,266,""
"x210210",528,1,71,""
"x210210",710,1,70,""
"x210210",724,1,809,""
"x210210",757,1,350,""
"x210210",826,1,6,""
"x210210",842,1,2943258,""
"x210220",36,1,30,""
"x210220",40,1,128,""
"x210220",76,1,785103,""
"x210220",124,1,21953,""
"x210220",156,1,45130,""
"x210220",203,1,8210,""
"x210220",208,1,1717,""
"x210220",233,1,64726,""
"x210220",251,1,20177,""
"x210220",276,1,14,""
"x210220",320,1,12000,""
"x210220",376,1,2,""
"x210220",381,1,1929,""
"x210220",392,1,172,""
"x210220",528,1,801,""
"x210220",533,1,0,""
"x210220",710,1,91,""
"x210220",724,1,3,""
"x210220",757,1,0,""
"x210220",757,1,0,""
"x210220",792,1,20,""
"x210220",826,1,43204,""
"x210220",842,1,3353002,""
"x210230",40,1,30,""
"x210230",124,1,704,""
"x210230",156,1,223,""
"x210230",251,1,0,""
"x210230",276,1,14,""
"x210230",376,1,66,""
"x210230",381,1,4,""
"x210230",620,1,0,""
"x210230",792,1,19,""
"x210230",842,1,93975,""
"x210310",32,1,192,""
"x210310",76,1,13845,""
"x210310",124,1,10923,""
"x210310",156,1,921100,""
"x210310",340,1,15929,""
"x210310",344,1,46444,""
"x210310",360,1,1199,""
"x210310",392,1,13655,""
"x210310",410,1,39040,""
"x210310",490,1,83420,""
"x210310",604,1,1281,""
"x210310",702,1,249660,""
"x210310",764,1,3481,""
"x210310",842,1,4555621,""
"x210320",40,1,60,""
"x210320",56,1,1,""
"x210320",76,1,1,""
"x210320",124,1,134262,""
"x210320",152,1,6,""
"x210320",156,1,16972,""
"x210320",170,1,60,""
"x210320",188,1,333989,""
"x210320",214,1,8,""
"x210320",222,1,0,""
"x210320",251,1,730,""
"x210320",276,1,287,""
"x210320",300,1,215,""
"x210320",320,1,18333,""
"x210320",340,1,2,""
"x210320",344,1,1408,""
"x210320",376,1,266,""
"x210320",381,1,142584,""
"x210320",392,1,1421,""
"x210320",410,1,200,""
"x210320",490,1,576,""
"x210320",528,1,2,""
"x210320",591,1,12,""
"x210320",699,1,0,""
"x210320",724,1,50230,""
"x210320",764,1,3219,""
"x210320",784,1,0,""
"x210320",792,1,34,""
"x210320",826,1,1,""
"x210320",842,1,31127098,""
"x210330",32,1,202,""
"x210330",36,1,4,""
"x210330",40,1,40,""
"x210330",56,1,6360,""
"x210330",124,1,587947,""
"x210330",156,1,7886,""
"x210330",170,1,12,""
"x210330",188,1,470,""
"x210330",251,1,247941,""
"x210330",276,1,6852,""
"x210330",381,1,1,""
"x210330",392,1,214,""
"x210330",410,1,3000,""
"x210330",458,1,369,""
"x210330",490,1,200,""
"x210330",528,1,13,""
"x210330",620,1,8,""
"x210330",724,1,0,""
"x210330",764,1,100,""
"x210330",826,1,299,""
"x210330",842,1,5186120,""
"x210390",32,1,3409,""
"x210390",36,1,11,""
"x210390",40,1,70,""
"x210390",56,1,142,""
"x210390",76,1,761,""
"x210390",124,1,1769626,""
"x210390",136,1,72,""
"x210390",144,1,192,""
"x210390",152,1,3579,""
"x210390",156,1,749724,""
"x210390",170,1,353,""
"x210390",174,1,2,""
"x210390",188,1,28378,""
"x210390",196,1,190,""
"x210390",208,1,2,""
"x210390",214,1,93203,""
"x210390",218,1,4,""
"x210390",222,1,1010,""
"x210390",251,1,57884,""
"x210390",276,1,629812,""
"x210390",300,1,285,""
"x210390",320,1,114157,""
"x210390",340,1,24909,""
"x210390",344,1,129820,""
"x210390",360,1,6159,""
"x210390",372,1,941,""
"x210390",376,1,12503,""
"x210390",381,1,84630,""
"x210390",388,1,6,""
"x210390",392,1,81195,""
"x210390",400,1,80,""
"x210390",410,1,18492,""
"x210390",422,1,8897,""
"x210390",450,1,120,""
"x210390",458,1,10233,""
"x210390",490,1,13233,""
"x210390",528,1,4045,""
"x210390",558,1,1,""
"x210390",579,1,1,""
"x210390",586,1,572,""
"x210390",591,1,11,""
"x210390",604,1,26122,""
"x210390",608,1,89,""
"x210390",616,1,2313,""
"x210390",620,1,587,""
"x210390",642,1,0,""
"x210390",662,1,0,""
"x210390",699,1,4831,""
"x210390",702,1,33,""
"x210390",704,1,28,""
"x210390",710,1,1,""
"x210390",724,1,485234,""
"x210390",752,1,54,""
"x210390",757,1,415,""
"x210390",764,1,117620,""
"x210390",780,1,2,""
"x210390",788,1,104,""
"x210390",792,1,116,""
"x210390",800,1,3,""
"x210390",818,1,18,""
"x210390",826,1,2411,""
"x210390",842,1,54300579,""
"x210390",858,1,998,""
"x210390",862,1,490,""
"x210410",32,1,1620,""
"x210410",40,1,6,""
"x210410",76,1,64973,""
"x210410",124,1,31520,""
"x210410",152,1,1,""
"x210410",156,1,50217,""
"x210410",170,1,22,""
"x210410",188,1,871,""
"x210410",214,1,4,""
"x210410",222,1,0,""
"x210410",251,1,4115,""
"x210410",276,1,1827,""
"x210410",300,1,19,""
"x210410",320,1,4942336,""
"x210410",340,1,0,""
"x210410",344,1,1672,""
"x210410",360,1,149,""
"x210410",376,1,5772,""
"x210410",381,1,700,""
"x210410",392,1,34561,""
"x210410",408,1,162,""
"x210410",410,1,383392,""
"x210410",458,1,252,""
"x210410",490,1,21260,""
"x210410",504,1,11,""
"x210410",528,1,6,""
"x210410",586,1,0,""
"x210410",604,1,534,""
"x210410",608,1,0,""
"x210410",699,1,103,""
"x210410",702,1,3,""
"x210410",704,1,149,""
"x210410",716,1,0,""
"x210410",724,1,41075,""
"x210410",752,1,27,""
"x210410",757,1,120,""
"x210410",764,1,15214,""
"x210410",792,1,0,""
"x210410",826,1,4441,""
"x210410",842,1,45064160,""
"x210420",56,1,3,""
"x210420",76,1,0,""
"x210420",558,1,0,""
"x210420",724,1,480,""
"x210420",842,1,13282,""
"x210500",32,1,146,""
"x210500",124,1,31909,""
"x210500",251,1,198170,""
"x210500",320,1,0,""
"x210500",376,1,153,""
"x210500",381,1,562,""
"x210500",528,1,14,""
"x210500",604,1,22,""
"x210500",724,1,6184,""
"x210500",842,1,22568594,""
"x210610",32,1,70,""
"x210610",76,1,1115165,""
"x210610",124,1,14912,""
"x210610",156,1,751873,""
"x210610",170,1,3615,""
"x210610",188,1,1,""
"x210610",208,1,567555,""
"x210610",251,1,4720,""
"x210610",276,1,90,""
"x210610",320,1,66,""
"x210610",376,1,3570918,""
"x210610",381,1,18332,""
"x210610",392,1,13844,""
"x210610",410,1,270,""
"x210610",490,1,2692,""
"x210610",528,1,25940,""
"x210610",558,1,2,""
"x210610",604,1,0,""
"x210610",702,1,0,""
"x210610",710,1,55000,""
"x210610",724,1,4168,""
"x210610",748,1,500,""
"x210610",764,1,36693,""
"x210610",842,1,12335737,""
"x210690",32,1,64779,""
"x210690",36,1,454477,""
"x210690",40,1,25665,""
"x210690",56,1,727427,""
"x210690",68,1,7,""
"x210690",76,1,546587,""
"x210690",100,1,2095,""
"x210690",124,1,648029,""
"x210690",144,1,620,""
"x210690",152,1,11972817,""
"x210690",156,1,973187,""
"x210690",170,1,27480,""
"x210690",188,1,212,""
"x210690",203,1,3,""
"x210690",208,1,521958,""
"x210690",214,1,157786,""
"x210690",218,1,30,""
"x210690",222,1,4146,""
"x210690",233,1,87,""
"x210690",246,1,7,""
"x210690",251,1,626790,""
"x210690",276,1,272201,""
"x210690",300,1,6520,""
"x210690",320,1,241366,""
"x210690",340,1,0,""
"x210690",344,1,18,""
"x210690",360,1,295,""
"x210690",372,1,200198,""
"x210690",376,1,75674,""
"x210690",381,1,457065,""
"x210690",388,1,482058,""
"x210690",392,1,337449,""
"x210690",410,1,4688,""
"x210690",422,1,141,""
"x210690",442,1,0,""
"x210690",458,1,134784,""
"x210690",490,1,64522,""
"x210690",512,1,52,""
"x210690",528,1,912047,""
"x210690",554,1,8,""
"x210690",558,1,0,""
"x210690",579,1,98228,""
"x210690",604,1,365,""
"x210690",608,1,19280,""
"x210690",616,1,9808,""
"x210690",620,1,1,""
"x210690",643,1,61,""
"x210690",699,1,8319,""
"x210690",702,1,358514,""
"x210690",704,1,905,""
"x210690",710,1,2970,""
"x210690",724,1,1074850,""
"x210690",736,1,221,""
"x210690",752,1,45391,""
"x210690",757,1,356045,""
"x210690",764,1,8514,""
"x210690",784,1,0,""
"x210690",792,1,34106,""
"x210690",807,1,17,""
"x210690",818,1,1183,""
"x210690",826,1,562588,""
"x210690",842,1,55266123,""
"x210690",858,1,5387656,""
"x210690",862,1,3,""
"x220110",32,1,33,""
"x220110",40,1,79,""
"x220110",56,1,1,""
"x220110",76,1,8,""
"x220110",124,1,18945,""
"x220110",152,1,270,""
"x220110",156,1,36,""
"x220110",192,1,49265,""
"x220110",208,1,72,""
"x220110",218,1,6,""
"x220110",242,1,245058,""
"x220110",251,1,4888610,""
"x220110",276,1,434,""
"x220110",320,1,3,""
"x220110",381,1,1093498,""
"x220110",392,1,5874,""
"x220110",410,1,0,""
"x220110",504,1,0,""
"x220110",528,1,0,""
"x220110",554,1,2712,""
"x220110",579,1,12823,""
"x220110",591,1,0,""
"x220110",604,1,45,""
"x220110",620,1,6162,""
"x220110",705,1,5,""
"x220110",724,1,140711,""
"x220110",764,1,3,""
"x220110",792,1,0,""
"x220110",826,1,1462,""
"x220110",842,1,16338045,""
"x220190",28,1,NA,""
"x220190",32,1,NA,""
"x220190",36,1,NA,""
"x220190",40,1,NA,""
"x220190",44,1,NA,""
"x220190",52,1,NA,""
"x220190",56,1,NA,""
"x220190",68,1,NA,""
"x220190",76,1,NA,""
"x220190",76,1,0,""
"x220190",84,1,NA,""
"x220190",124,1,NA,""
"x220190",152,1,NA,""
"x220190",156,1,NA,""
"x220190",170,1,NA,""
"x220190",188,1,NA,""
"x220190",191,1,NA,""
"x220190",192,1,NA,""
"x220190",214,1,NA,""
"x220190",218,1,NA,""
"x220190",222,1,NA,""
"x220190",242,1,NA,""
"x220190",246,1,NA,""
"x220190",251,1,NA,""
"x220190",276,1,NA,""
"x220190",276,1,0,""
"x220190",308,1,NA,""
"x220190",320,1,NA,""
"x220190",320,1,0,""
"x220190",328,1,NA,""
"x220190",332,1,NA,""
"x220190",340,1,NA,""
"x220190",376,1,NA,""
"x220190",381,1,NA,""
"x220190",381,1,0,""
"x220190",388,1,NA,""
"x220190",392,1,NA,""
"x220190",410,1,0,""
"x220190",434,1,NA,""
"x220190",504,1,NA,""
"x220190",528,1,0,""
"x220190",531,1,NA,""
"x220190",533,1,NA,""
"x220190",554,1,NA,""
"x220190",558,1,NA,""
"x220190",579,1,NA,""
"x220190",579,1,0,""
"x220190",591,1,NA,""
"x220190",604,1,NA,""
"x220190",620,1,0,""
"x220190",643,1,NA,""
"x220190",662,1,NA,""
"x220190",670,1,NA,""
"x220190",710,1,NA,""
"x220190",724,1,NA,""
"x220190",724,1,0,""
"x220190",740,1,NA,""
"x220190",752,1,NA,""
"x220190",764,1,NA,""
"x220190",780,1,NA,""
"x220190",784,1,NA,""
"x220190",792,1,0,""
"x220190",804,1,0,""
"x220190",826,1,NA,""
"x220190",842,1,NA,""
"x220190",842,1,0,""
"x220190",862,1,NA,""
"x220190",882,1,NA,""
"x220210",32,1,193,""
"x220210",40,1,9,""
"x220210",56,1,13,""
"x220210",76,1,624,""
"x220210",124,1,3375,""
"x220210",152,1,25,""
"x220210",156,1,124708,""
"x220210",170,1,11613,""
"x220210",188,1,8,""
"x220210",192,1,34,""
"x220210",203,1,0,""
"x220210",218,1,1149,""
"x220210",222,1,14,""
"x220210",251,1,172705,""
"x220210",276,1,11608,""
"x220210",320,1,695,""
"x220210",360,1,5,""
"x220210",372,1,0,""
"x220210",376,1,938,""
"x220210",381,1,471192,""
"x220210",388,1,8,""
"x220210",392,1,32964,""
"x220210",410,1,5126,""
"x220210",422,1,46,""
"x220210",458,1,1408,""
"x220210",490,1,2152,""
"x220210",533,1,0,""
"x220210",579,1,209,""
"x220210",586,1,0,""
"x220210",591,1,0,""
"x220210",600,1,43,""
"x220210",604,1,13,""
"x220210",608,1,68,""
"x220210",616,1,0,""
"x220210",682,1,56,""
"x220210",699,1,26,""
